Date,top 0 to 10% Return,top 10 to 20% Return,top 20 to 30% Return,top 30 to 40% Return,top 40 to 50% Return,top 50 to 60% Return,top 60 to 70% Return,top 70 to 80% Return,top 80 to 90% Return,top 90 to 100% Return
2023-06-29,0.9850718000000004,1.0209896,1.0676112000000009,0.9973634000000005,0.9640699999999996,0.9727131999999996,0.9847661999999996,0.9974305999999996,1.0264554000000006,1.0140349999999998
2023-06-29,0.98579,1.0208011999999995,1.0677428000000009,0.9975342000000004,0.9641499999999996,0.9724307999999996,0.9846451999999994,0.9970937999999998,1.0269884000000005,1.0138464000000003
2023-06-29,0.9850714000000004,1.0210816,1.0677598000000006,0.9973454000000004,0.9640011999999998,0.9718035999999995,0.9849079999999996,0.9968517999999996,1.0266264000000005,1.0138244000000003
2023-06-29,0.9838302,1.021096,1.0672652000000005,0.9974510000000004,0.9635837999999994,0.9716709999999996,0.9844183999999996,0.9968815999999998,1.0266352000000007,1.0135186000000003
2023-06-29,0.9834034000000004,1.0211864,1.067177000000001,0.9975514000000004,0.9636167999999996,0.9715607999999998,0.9845029999999996,0.9969884,1.0268410000000006,1.0131497999999999
2023-06-29,0.9834850000000002,1.0209155999999997,1.0668608000000006,0.9974840000000004,0.9631389999999992,0.9716513999999998,0.9844695999999996,0.9968776,1.0271816000000005,1.013099
2023-06-29,0.9838972,1.0205544,1.0667524000000008,0.9974840000000004,0.9633247999999996,0.9716357999999998,0.9844495999999996,0.9968374,1.0274298000000002,1.0136546000000002
2023-06-29,0.9839980000000004,1.0207215999999997,1.0673996000000003,0.9975196000000006,0.9633989999999992,0.9716598,0.9844049999999998,0.9968604,1.0272968000000002,1.0136446000000001
2023-06-29,0.9825484000000002,1.0208312,1.0676870000000007,0.9972838000000004,0.9634331999999994,0.9710389999999998,0.9843651999999998,0.996526,1.0272224000000003,1.0137346000000003
2023-06-29,0.9831764000000004,1.0215951999999997,1.0688780000000009,0.9973276000000006,0.9637325999999996,0.9714922,0.9843259999999996,0.9966307999999996,1.0276692000000005,1.0137524
2023-06-29,0.9838470000000004,1.0208616,1.0690162000000003,0.9973918000000004,0.9638929999999994,0.9715105999999998,0.9844463999999996,0.99679,1.0274416000000004,1.0137366
2023-06-29,0.9841728000000004,1.0209188,1.0701004000000007,0.9973918000000004,0.9637755999999996,0.9710766000000002,0.9840407999999998,0.9967765999999998,1.0273536000000003,1.0135239999999999
2023-06-29,0.9836928,1.0210344,1.0718426000000003,0.9973866000000002,0.9635447999999992,0.9711966,0.9838551999999998,0.9967992,1.0275180000000006,1.0135696000000003
2023-06-29,0.9837950000000002,1.0209744,1.0697722000000005,0.9973978000000004,0.9638129999999996,0.9711576,0.9838859999999996,0.9967597999999998,1.0273698000000002,1.0133200000000002
2023-06-29,0.9833484000000005,1.0202104,1.0683830000000007,0.9974306000000006,0.9647527999999996,0.9714383999999998,0.9835625999999996,0.9967644,1.0273874000000005,1.0133554
2023-06-29,0.9829982000000002,1.0202315999999998,1.0673380000000008,0.9972472,0.9650889999999996,0.9711713999999996,0.9831555999999996,0.996742,1.0273610000000004,1.0133888000000004
2023-06-29,0.9831244000000005,1.01978,1.0684216000000006,0.9974222000000004,0.9650535999999996,0.971365,0.9830859999999996,0.9966095999999998,1.0276286000000003,1.0133026000000003
2023-06-29,0.9828066000000002,1.0205700000000002,1.067736800000001,0.9975208000000002,0.9655305999999996,0.9710925999999998,0.9830329999999998,0.9965421999999996,1.0274270000000003,1.0137952000000001
2023-06-29,0.9820760000000002,1.020546,1.067407800000001,0.9976022000000002,0.9655991999999992,0.9709105999999998,0.9831059999999996,0.9966585999999996,1.0273524000000005,1.0135826
2023-06-29,0.9817546000000004,1.0201359999999997,1.0671304000000008,0.9975854000000004,0.9655853999999996,0.9707446,0.9831131999999998,0.9965851999999996,1.0275256,1.0133474000000002
2023-06-29,0.9827126000000004,1.0204388,1.068315600000001,0.9976640000000006,0.9656099999999996,0.9704989999999998,0.9828237999999998,0.9967302,1.0276040000000006,1.0137049999999999
2023-06-29,0.9828498,1.0201887999999997,1.0679496000000008,0.9975736000000004,0.9653923999999994,0.9705017999999996,0.9828593999999996,0.9967304,1.0280020000000003,1.0139698
2023-06-29,0.9827468000000004,1.0199567999999997,1.0666660000000006,0.9975256000000003,0.9657071999999992,0.9704056,0.9832233999999996,0.9967468000000002,1.0284000000000004,1.0140273999999998
2023-06-29,0.9828512000000004,1.0201184,1.0678324000000008,0.9980262000000002,0.9655495999999992,0.9705805999999996,0.9832095999999996,0.9967777999999998,1.0283192000000003,1.0139946000000002
2023-06-29,0.9824180000000002,1.0203623999999998,1.068168400000001,0.9972810000000004,0.9657183999999994,0.9701713999999996,0.9831571999999996,0.9965311999999996,1.0280458,1.0134656
2023-06-29,0.9825946000000004,1.0200916000000002,1.0675526000000009,0.9976774000000004,0.9657331999999992,0.9705911999999997,0.9835179999999994,0.9969526,1.0281392,1.0133260000000002
2023-06-29,0.9821652000000004,1.0201195999999997,1.0677212000000007,0.9973996000000004,0.9655825999999996,0.9713013999999998,0.9828273999999996,0.9970344,1.0278640000000006,1.0131924000000003
2023-06-29,0.9825072,1.0200787999999998,1.0673014000000007,0.9970878000000004,0.9654093999999998,0.9710011999999996,0.9828839999999994,0.9968549999999998,1.0279944000000003,1.0129826
2023-06-29,0.9824900000000004,1.0202371999999995,1.0664926000000006,0.9970904000000004,0.9657457999999994,0.9713201999999996,0.9830211999999996,0.9969892,1.027671000000001,1.0133786000000002
2023-06-29,0.9810948000000004,1.0200348,1.0652382000000005,0.9974418000000004,0.9656979999999996,0.9711834,0.9824971999999996,0.9968258,1.0278398000000002,1.0134306
2023-06-30,0.9787828000000004,1.0199156,1.0654204000000007,0.9975992000000002,0.9653071999999994,0.9704726,0.9823877999999996,0.9965748,1.0276144000000005,1.0130089999999998
2023-06-30,0.9753092000000004,1.0186031999999998,1.0648920000000008,0.9974622000000004,0.9641865999999996,0.970513,0.9827103999999998,0.9955838,1.0283272,1.0135206
2023-06-30,0.9755168000000004,1.0181473999999997,1.0650162000000003,0.9992000000000004,0.9649347999999998,0.9726487999999998,0.9817713999999996,0.9996921999999996,1.0284672,1.0177445999999999
2023-06-30,0.9750754000000004,1.0254233999999998,1.065844000000001,1.0016064000000005,0.9662988,0.9743611999999996,0.9824403999999998,1.0016301999999997,1.0294448000000005,1.019114
2023-06-30,0.9759058000000004,1.0284798,1.0673072000000006,1.0007898000000002,0.9658737999999996,0.9752214,0.9828734,1.0007829999999998,1.0309600000000003,1.0170066000000002
2023-06-30,0.9760730000000004,1.0274983999999998,1.0665830000000005,1.0005036000000005,0.9653721999999998,0.9734446,0.9829631999999996,1.0005655999999998,1.0312396,1.0161076000000002
2023-06-30,0.9772674000000005,1.0247327999999998,1.0667030000000008,1.0030938000000005,0.9646549999999996,0.9736561999999996,0.9825111999999998,0.9985479999999995,1.0316642000000005,1.0180702000000004
2023-06-30,0.9771902000000005,1.0228585999999995,1.066167200000001,1.0017346000000005,0.9633547999999996,0.9738446,0.9832415999999996,0.9986511999999996,1.0313722000000003,1.0195626
2023-06-30,0.9768022000000004,1.0196608,1.066734400000001,1.0007132000000003,0.9631125999999997,0.9739641999999996,0.9832559999999996,0.9993841999999996,1.0309526,1.0193358
2023-06-30,0.9783534000000004,1.0221038,1.0675164000000006,1.0007520000000003,0.9649434,0.975175,0.9835753999999994,1.0000381999999997,1.0319904000000002,1.0192552000000004
2023-06-30,0.9787954000000004,1.0233268,1.0679318000000009,1.0008702,0.9645697999999996,0.9771705999999998,0.9837717999999996,1.0005881999999997,1.0314549999999998,1.0195808
2023-06-30,0.9778916000000004,1.0230234,1.0680650000000012,0.9997756,0.9641467999999996,0.9772119999999996,0.9838647999999997,0.9995653999999996,1.0316778000000002,1.0213006
2023-06-30,0.9782184000000004,1.0221517999999996,1.068481400000001,1.0003396000000002,0.9642255999999996,0.9775879999999996,0.9834059999999996,0.9992839999999998,1.0316042000000003,1.0213543999999999
2023-06-30,0.9776166000000004,1.0228575999999996,1.0689010000000008,1.0006940000000006,0.9641057999999996,0.9768917999999998,0.9830703999999996,0.9980367999999996,1.0308602000000002,1.0217498000000003
2023-06-30,0.9778004000000003,1.0248299999999997,1.0693398000000007,1.0009850000000005,0.9638955999999996,0.9776758,0.9837873999999998,0.9986137999999998,1.031212,1.0226138000000002
2023-06-30,0.9778532000000004,1.0246821999999995,1.0692528000000006,1.0013034000000005,0.9630231999999996,0.9790606,0.9830681999999996,0.9988709999999996,1.0303286000000005,1.0219092
2023-06-30,0.9776900000000004,1.0259724,1.0688322000000006,1.0019802000000002,0.9625285999999996,0.978548,0.9832008,0.9991715999999996,1.0291516,1.0215078000000002
2023-06-30,0.9775450000000006,1.027116,1.0691774000000005,1.0013446000000004,0.9628991999999996,0.9781767999999996,0.9828845999999996,0.9993235999999996,1.0300824,1.0224000000000002
2023-06-30,0.9775814000000004,1.0275298,1.0692590000000006,1.0011250000000005,0.9626621999999998,0.9775813999999998,0.9830167999999996,0.9999053999999996,1.0304444,1.0229606000000002
2023-06-30,0.9768466000000002,1.0299184,1.0694836000000008,1.0016214000000003,0.9629117999999997,0.977348,0.9832535999999996,0.9990721999999996,1.0304508,1.0225917999999998
2023-06-30,0.9768752000000004,1.0301676,1.0688074000000007,1.0011762000000002,0.9620515999999996,0.975809,0.9830205999999996,0.9990779999999996,1.0306564000000005,1.0229404
2023-06-30,0.9773166000000004,1.0309589999999995,1.068422800000001,1.0010826000000002,0.9614411999999996,0.9757,0.9826493999999996,0.9978595999999996,1.0303662,1.0227852000000004
2023-06-30,0.9766826000000004,1.0295075999999996,1.067897600000001,1.0011254000000005,0.9607565999999996,0.9755959999999996,0.9821001999999996,0.9975314,1.0295528000000005,1.0226267999999998
2023-06-30,0.9765898000000002,1.0279811999999997,1.0682292000000009,1.0008798000000003,0.9604959999999996,0.9748945999999998,0.9822961999999996,0.9982995999999996,1.0300919999999998,1.0227734000000002
2023-06-30,0.9763672000000004,1.0275527999999996,1.0681886000000005,1.0006414000000006,0.9607975999999996,0.9754289999999995,0.9824651999999998,0.9981753999999998,1.0301946000000002,1.022812
2023-06-30,0.9776166000000006,1.0278958,1.0683940000000005,1.0006674000000002,0.9611953999999996,0.9753026,0.9826135999999996,0.9987451999999996,1.0306608000000002,1.0237696
2023-06-30,0.9773632,1.0272481999999998,1.0689482000000008,1.0010278,0.9611393999999998,0.9755504,0.9829597999999996,0.9989057999999996,1.0309782000000005,1.0231024
2023-06-30,0.9771578000000004,1.0252637999999998,1.0687082000000006,1.0005946000000003,0.9602297999999998,0.9744908,0.9830163999999996,0.9985571999999998,1.0305316000000002,1.0228783999999997
2023-06-30,0.9767718000000004,1.0262569999999998,1.0689958000000006,1.0010652000000002,0.9598535999999996,0.9745132,0.9833171999999996,0.9987878,1.0302892000000003,1.0227398
2023-06-30,0.9771344000000004,1.0265095999999998,1.0682446000000008,1.0010762,0.9598785999999996,0.9743723999999998,0.9830841999999996,0.9986894,1.0308674,1.0226556000000002
2023-06-30,0.9774884000000004,1.0264251999999998,1.0679738000000008,1.0010734,0.9600531999999996,0.9736687999999998,0.9829343999999998,0.9985091999999998,1.0307718,1.0227212000000003
2023-06-30,0.976422,1.0251271999999996,1.067874400000001,1.0007772000000004,0.9597583999999996,0.9732312,0.9829803999999998,0.9987859999999996,1.0302616000000002,1.0233114000000003
2023-06-30,0.9759266000000004,1.0237374,1.067330200000001,1.0004298000000005,0.9585883999999996,0.9741133999999998,0.9827393999999996,0.9987361999999996,1.0299416,1.0226138000000002
2023-06-30,0.9768152000000004,1.0233017999999996,1.0672636000000004,1.0003044000000003,0.9586809999999996,0.9746757999999998,0.9829669999999996,0.9993857999999998,1.0306778000000003,1.0224876000000003
2023-06-30,0.9758340000000004,1.0224067999999995,1.0674840000000008,1.0004196000000003,0.9595707999999996,0.9746878,0.9836218,0.9996193999999998,1.0307950000000003,1.0229814
2023-06-30,0.9765534000000003,1.0234151999999996,1.0680408000000008,1.0004252,0.9595499999999996,0.9744237999999998,0.9842377999999998,1.0002876,1.0314744,1.0232756000000003
2023-06-30,0.9770734000000004,1.0218159999999998,1.067878600000001,1.0003092000000002,0.9589775999999997,0.9745657999999996,0.9840229999999994,1.0003694,1.0318996,1.0229764000000001
2023-06-30,0.9769746000000004,1.0224665999999996,1.0679946000000005,1.0001386,0.9581825999999996,0.9759296000000002,0.9842178,1.0004182,1.0314846000000002,1.0235963999999997
2023-06-30,0.9769780000000006,1.0220783999999998,1.0681244000000008,1.0000390000000006,0.9589513999999996,0.9758568,0.9837047999999996,1.0005642,1.0319988000000002,1.0223686
2023-06-30,0.9766220000000004,1.0221069999999997,1.0680000000000005,1.000109,0.9581033999999996,0.9757877999999998,0.9830935999999996,1.0001669999999998,1.0316154000000002,1.0220318000000002
2023-06-30,0.9761736000000004,1.0207989999999998,1.0677632000000008,0.9999448000000002,0.9585275999999996,0.9760597999999998,0.9829928,0.9991501999999997,1.0318812000000004,1.0215763999999998
2023-06-30,0.9759470000000006,1.0207096,1.068160800000001,1.0000696000000002,0.9585935999999996,0.976759,0.9829523999999996,0.9992441999999996,1.0318824000000002,1.0211856
2023-06-30,0.9764710000000004,1.0192659999999996,1.0683024000000008,0.9997056000000002,0.9586301999999998,0.9759934,0.9828591999999998,0.9995213999999996,1.0311370000000002,1.0207174
2023-06-30,0.9763880000000004,1.0197447999999998,1.0682382000000006,0.9997940000000004,0.9584983999999996,0.9774215999999998,0.9829209999999996,0.9996838,1.0312854000000002,1.0213966
2023-06-30,0.9766056000000004,1.0205213999999998,1.068200200000001,1.0000000000000004,0.9587443999999996,0.9769486,0.9829823999999996,1.000209,1.0318184,1.0214509999999999
2023-06-30,0.9769014000000004,1.0209937999999998,1.0682652000000008,1.000328,0.9587347999999996,0.9773121999999996,0.9829148,0.9995439999999997,1.0315128000000002,1.0222000000000002
2023-06-30,0.9770674000000004,1.0220407999999996,1.0682266000000005,1.0007062000000002,0.9594485999999997,0.9776034,0.9828887999999998,0.9998397999999996,1.0316847999999998,1.0219116000000001
2023-06-30,0.9777070000000004,1.021102,1.0683162000000008,1.0004526,0.9595443999999996,0.9777024,0.9829347999999998,1.0002861999999997,1.031664,1.0217399999999999
2023-06-30,0.9778744000000004,1.0213072,1.0685806000000009,1.0003900000000003,0.9598947999999996,0.9772226000000002,0.9827513999999996,1.0006757999999998,1.0315390000000004,1.0216494000000003
2023-06-30,0.9777294000000004,1.0226130000000002,1.0684064000000006,1.0002522000000005,0.9598309999999994,0.9778635999999996,0.9827844,0.9999965999999996,1.0315508000000002,1.0214354
2023-06-30,0.9774670000000004,1.0229604,1.0683974000000007,1.0004372000000004,0.9597601999999996,0.9776695999999998,0.9826893999999996,1.0003361999999996,1.0315958000000005,1.0211422000000003
2023-06-30,0.9772184000000004,1.0231909999999995,1.0680744000000004,1.0001248000000005,0.9597839999999996,0.9778867999999998,0.9825969999999996,1.0010298,1.0314414000000005,1.0214374
2023-06-30,0.9770414000000004,1.0211689999999995,1.0680110000000007,0.9997160000000004,0.9596483999999994,0.9774496,0.9825665999999996,1.0016104,1.0309090000000003,1.0211846000000002
2023-06-30,0.9773138000000005,1.0212048,1.0679292000000005,0.9999590000000004,0.9601363999999996,0.9776775999999998,0.9828437999999996,1.0015195999999995,1.0314542000000002,1.0208376000000001
2023-06-30,0.9773240000000004,1.0220512,1.0679222000000008,0.9999282000000004,0.9601391999999996,0.9782776,0.9828267999999998,1.0012924,1.0316172000000003,1.0208494000000004
2023-06-30,0.9774384000000004,1.0211707999999995,1.067884400000001,0.9999876000000004,0.9600867999999996,0.9780948,0.9830129999999996,1.0016647999999997,1.0310508000000005,1.02081
2023-06-30,0.9774830000000004,1.0221024,1.067778200000001,1.0006038000000004,0.9601333999999996,0.9773601999999996,0.9830031999999996,1.0016701999999995,1.0310684000000006,1.0205848
2023-06-30,0.9784190000000004,1.0211767999999997,1.0683042000000005,1.0007740000000005,0.9602609999999996,0.9781806000000002,0.9829969999999996,1.0017401999999995,1.0313232,1.0202414000000002
2023-06-30,0.9785900000000004,1.0212641999999996,1.0684762000000003,1.0003436000000003,0.9600583999999996,0.978031,0.9828535999999995,1.001435,1.0314078000000002,1.0202462000000003
2023-06-30,0.9786996000000006,1.0205045999999998,1.0686448000000008,1.0004754000000005,0.9600819999999994,0.9778525999999998,0.9831115999999996,1.0010209999999995,1.0314102000000005,1.0198358
2023-06-30,0.978017,1.0201943999999998,1.068362800000001,1.000372,0.9597965999999996,0.9774331999999996,0.9832205999999996,1.0008397999999996,1.0312908000000005,1.0193112000000002
2023-06-30,0.9783910000000005,1.0204585999999995,1.0689136000000006,1.0003534000000005,0.9596679999999996,0.9771917999999996,0.9830491999999996,1.0006179999999991,1.0310590000000004,1.0192359999999998
2023-06-30,0.9785806000000004,1.019692,1.0691664000000007,1.0008494000000003,0.9599908,0.9769242,0.9831025999999996,1.0012849999999998,1.0309450000000004,1.0195346
2023-06-30,0.9782686000000004,1.0197969999999996,1.068847600000001,1.0003796000000005,0.9598355999999996,0.9766948,0.9832083999999996,1.0004135999999997,1.0305226000000005,1.0194156000000003
2023-06-30,0.9791656000000004,1.0202467999999998,1.069102800000001,1.0005072000000004,0.9601805999999996,0.9772347999999996,0.9835859999999998,1.0011334,1.0310922000000002,1.0199584000000002
2023-06-30,0.9791842000000004,1.0199611999999996,1.0688034000000006,1.0004434000000004,0.9596293999999994,0.9753994,0.9833519999999998,1.0009797999999996,1.0311258000000003,1.0198429999999998
2023-06-30,0.9788976000000004,1.0207471999999995,1.068748400000001,0.9999918000000004,0.9599649999999996,0.9747381999999998,0.9834221999999996,1.0010235999999997,1.0312824000000005,1.019727
2023-06-30,0.9788052000000004,1.0204046,1.0685828000000006,0.9998816000000006,0.9601327999999998,0.9749017999999998,0.9837035999999996,1.0009979999999996,1.0311502000000003,1.019981
2023-06-30,0.9784882000000004,1.019686,1.068902200000001,0.9996254000000004,0.9599849999999996,0.9743844,0.9836961999999998,1.0009665999999997,1.0306652,1.0200377999999999
2023-06-30,0.9784726000000004,1.0199834,1.0691338000000008,1.0001508,0.9600293999999994,0.9744114,0.9833275999999996,1.0013071999999998,1.0301114,1.0204428
2023-06-30,0.9784284000000004,1.0185421999999995,1.068774600000001,1.0003242,0.9598259999999996,0.9747057999999996,0.9833443999999996,1.000949,1.0302412000000003,1.0197864
2023-06-30,0.9781116000000004,1.0185565999999997,1.0691054000000006,1.000109,0.9600423999999994,0.9746217999999998,0.9837447999999998,1.0007765999999996,1.0299476000000003,1.0197802
2023-06-30,0.9782166000000004,1.0177077999999995,1.068827000000001,1.0001914000000005,0.9594881999999998,0.9742124,0.9837378,1.0008414,1.0299918,1.0199600000000002
2023-06-30,0.9780368000000006,1.0170472,1.0687158000000003,0.9997958000000002,0.9599089999999996,0.9733489999999998,0.9838301999999997,1.0009262,1.0295434,1.0203558
2023-06-30,0.9779304000000004,1.0179983999999995,1.0687828000000006,0.9998152000000003,0.9596869999999996,0.9735411999999996,0.9839387999999996,1.0004671999999997,1.0295526000000002,1.0198512000000002
2023-06-30,0.9779808000000004,1.0176131999999996,1.0686498000000006,0.9999680000000004,0.9594795999999997,0.9730131999999998,0.9843223999999996,1.0003484,1.029467,1.0196558000000002
2023-06-30,0.9778662000000004,1.0173955999999995,1.0687872000000005,0.9999542,0.9600445999999996,0.9731227999999998,0.9844071999999996,1.0010285999999995,1.0292662000000004,1.0199938
2023-06-30,0.9780450000000004,1.0163319999999998,1.069072400000001,1.0000460000000002,0.9595603999999998,0.9729872,0.9842027999999998,1.0009061999999993,1.0294476,1.0198518
2023-06-30,0.9779336000000004,1.0166193999999995,1.0685732000000008,1.0001060000000002,0.9588468,0.9732431999999998,0.9842089999999994,1.0009997999999998,1.0298524000000002,1.0193256000000002
2023-06-30,0.9779530000000004,1.0165711999999996,1.0687930000000008,1.0000546000000003,0.9596565999999996,0.9734775999999998,0.9842073999999996,1.0008663999999996,1.0299004000000005,1.0199042
2023-06-30,0.9777834000000004,1.0166163999999998,1.0690480000000009,1.0000386000000003,0.9600501999999996,0.9734701999999996,0.9843275999999996,1.0009599999999996,1.0297326,1.0195859999999999
2023-06-30,0.9779602000000008,1.0171742,1.0691262000000008,1.0000284000000002,0.9602149999999996,0.9738109999999998,0.9841968,1.0012692,1.0303298,1.0200993999999999
2023-06-30,0.9787116000000002,1.0176713999999998,1.069578200000001,1.0000362000000005,0.9602029999999996,0.9739547999999998,0.9845783999999996,1.0015001999999995,1.0306614,1.0199892000000004
2023-06-30,0.9789524000000004,1.0163499999999996,1.0695476000000008,0.9998542,0.9601037999999996,0.9740753999999998,0.9846109999999996,1.0002247999999998,1.0305514000000002,1.0199018
2023-06-30,0.9794986000000004,1.0170521999999995,1.0700344000000008,0.9999902000000004,0.9603903999999996,0.9741996000000002,0.9843605999999996,1.0002817999999998,1.0305044000000003,1.0203496000000003
2023-06-30,0.9793312000000004,1.0176537999999995,1.069974600000001,0.9999372000000002,0.9599837999999996,0.973894,0.9843973999999998,0.9998583999999996,1.0305184,1.0203617999999999
2023-06-30,0.9792330000000004,1.0185499999999998,1.0696966000000008,0.9992958000000004,0.9603551999999996,0.9744484,0.9844185999999996,0.9999141999999996,1.030247,1.0206074000000003
2023-06-30,0.9791464000000004,1.0189855999999995,1.069404000000001,0.9997086000000002,0.9605068,0.9741668,0.9847271999999998,0.9996685999999996,1.0299978000000003,1.020442
2023-06-30,0.9790876000000006,1.0190723999999998,1.0695398000000007,0.9999956,0.9606813999999996,0.9743364,0.9846987999999997,1.0000975999999997,1.0296834,1.0202852
2023-06-30,0.9788586000000006,1.0183655999999996,1.0690660000000007,0.9998038000000002,0.9599385999999996,0.9742677999999998,0.9847407999999996,1.0002925999999994,1.0295264,1.0198774
2023-06-30,0.9800346000000004,1.0183901999999998,1.0690228000000008,0.9997436000000004,0.9597261999999998,0.9744516,0.9845837999999998,1.0004709999999997,1.0294072,1.0198022
2023-06-30,0.9797570000000004,1.0185846,1.0690974000000009,0.9996734000000004,0.9599425999999996,0.9743136,0.9847997999999998,1.0004875999999996,1.0298208000000004,1.0196876000000001
2023-06-30,0.9803086000000004,1.0179434,1.0684028000000008,0.9993556,0.9602173999999996,0.9745676,0.9846933999999996,1.0000341999999995,1.0294308,1.020546
2023-06-30,0.9799696000000002,1.017919,1.0686648000000003,0.9995702000000002,0.9604178,0.9746127999999998,0.9847359999999998,0.9994415999999996,1.0296474,1.0202376000000002
2023-06-30,0.9800034000000004,1.0185917999999998,1.0686934000000008,0.9996020000000004,0.9602075999999996,0.9747093999999998,0.9849017999999998,0.9996791999999995,1.0296962,1.0201826
2023-06-30,0.9796366000000004,1.0185977999999998,1.068791800000001,0.9996380000000004,0.9602411999999998,0.9745801999999996,0.9849735999999996,0.9995565999999996,1.0296919999999998,1.0203382000000003
2023-06-30,0.9796556000000004,1.0181893999999998,1.0686736000000008,0.9996380000000004,0.9602091999999998,0.9746727999999998,0.9850999999999996,0.9998843999999998,1.0292018000000005,1.020766
2023-06-30,0.9797088000000004,1.0174368,1.0685064000000009,0.9995824000000004,0.9595307999999998,0.9743457999999998,0.9849125999999996,0.9997439999999996,1.0291452000000003,1.0210193999999997
2023-06-30,0.9793218000000004,1.017299,1.068677600000001,0.9997238000000004,0.9599033999999996,0.9742528,0.9849658,0.9997529999999996,1.0294224000000003,1.021185
2023-06-30,0.9794508000000002,1.0180534,1.0691996000000006,1.0000122,0.9602273999999996,0.9742029999999996,0.9849341999999996,0.9998097999999996,1.0294742,1.0212532000000003
2023-06-30,0.9795752000000004,1.0176301999999997,1.0693218000000009,0.9999992000000002,0.9604797999999996,0.9742607999999996,0.9851025999999996,1.0000799999999996,1.0295732000000002,1.0209658
2023-06-30,0.9793498000000004,1.0177842,1.0695778000000007,1.0004482,0.9597695999999996,0.9744517999999998,0.9852605999999996,1.0001947999999996,1.0292812000000002,1.0214392
2023-06-30,0.9794072000000004,1.0189548,1.0691954000000008,1.0001140000000004,0.9597145999999996,0.9742029999999996,0.9854053999999997,1.0001774,1.0292812000000002,1.0214456000000003
2023-06-30,0.9790430000000006,1.0191838,1.0691020000000004,1.0000104000000003,0.9597938,0.974493,0.9848187999999998,1.0000296,1.0288666000000002,1.0211316
2023-06-30,0.9789646000000004,1.0183814,1.068665600000001,1.0000974000000005,0.9597661999999998,0.9743297999999998,0.9848605999999996,0.9995157999999996,1.0287242,1.0216894
2023-06-30,0.9790642000000004,1.0190704,1.068527800000001,1.0002288000000004,0.9597757999999996,0.9742326,0.9848401999999996,0.9998279999999996,1.0287898000000002,1.0220660000000001
2023-06-30,0.9789742,1.0199813999999998,1.0685418000000009,0.9999388000000002,0.9599489999999996,0.9743464,0.9848189999999994,0.9994843999999996,1.0288730000000004,1.0223748000000001
2023-06-30,0.9790560000000004,1.0205504,1.0681710000000009,1.0001298000000003,0.9600927999999996,0.9746582,0.9850715999999996,0.9993201999999995,1.0289764000000003,1.0222728
2023-06-30,0.9792924000000004,1.0201724,1.0684964000000008,1.0002732000000003,0.9600561999999996,0.9747414,0.9850599999999996,0.9998716,1.0289208000000003,1.0230557999999998
2023-06-30,0.9795188000000004,1.0206725999999997,1.0685562000000006,1.0003606000000005,0.9601721999999996,0.9747768,0.9848241999999998,0.9997819999999996,1.0290688,1.0228582000000004
2023-06-30,0.9798328000000004,1.020968,1.0685242000000006,1.0003102000000004,0.9597775999999996,0.9744313999999998,0.9850489999999996,0.9997345999999996,1.0291024000000002,1.0229554000000003
2023-06-30,0.9797628000000004,1.0207598,1.068469400000001,1.0001034000000004,0.9593659999999996,0.9745281999999996,0.9849463999999996,0.9997709999999996,1.0289248000000004,1.0229498000000001
2023-06-30,0.9794012,1.0211911999999996,1.0683290000000008,0.9999168000000004,0.9593145999999996,0.9743259999999998,0.9851651999999996,0.9999349999999996,1.0290482,1.0228568
2023-06-30,0.9797506000000002,1.0219416,1.0685474000000008,1.0000250000000004,0.9595425999999996,0.9748045999999996,0.9853111999999996,0.9998069999999996,1.0296354,1.0233189999999999
2023-06-30,0.9792384000000004,1.0205134,1.068672400000001,0.9998682,0.9595609999999994,0.9744781999999996,0.9853543999999996,0.9998474,1.0298256,1.0231034
2023-06-30,0.9794610000000004,1.0196411999999997,1.068521000000001,0.9996982,0.9598387999999998,0.9746255999999998,0.9852765999999996,0.999667,1.0300504,1.0233104000000002
2023-06-30,0.9797444000000004,1.0204223999999995,1.068681600000001,1.0000162,0.9597403999999996,0.9747667999999998,0.9850337999999998,0.999532,1.0300090000000002,1.0236390000000002
2023-06-30,0.9800578000000002,1.0204107999999996,1.0687516000000006,1.0000106,0.9597203999999996,0.9745361999999996,0.9850639999999996,0.9998373999999997,1.0303344000000003,1.0237574
2023-06-30,0.9793968000000006,1.0199121999999998,1.0688640000000005,1.0001964000000003,0.9599318,0.9745105999999996,0.9851181999999996,0.9996877999999998,1.0304168000000002,1.0240122
2023-06-30,0.9795354000000004,1.0195315999999996,1.0686996000000004,1.000041,0.9597245999999996,0.974518,0.9851081999999998,0.9999495999999995,1.0307908,1.0246126000000002
2023-06-30,0.9797678000000004,1.0206831999999997,1.0688578000000009,1.000062000000001,0.9597745999999996,0.9747671999999996,0.9848833999999996,0.9995521999999996,1.0302798000000002,1.0248368
2023-06-30,0.9795540000000004,1.0211267999999998,1.0689480000000011,1.000366,0.9600143999999996,0.9745434,0.9845645999999996,0.9991211999999998,1.0301734000000002,1.0252446000000002
2023-06-30,0.9795284000000004,1.021238,1.0693060000000003,1.0008074000000002,0.9602087999999998,0.9747165999999998,0.9848631999999996,0.9995681999999996,1.0306572000000005,1.0250530000000002
2023-06-30,0.9798606000000004,1.0220049999999996,1.069253000000001,1.0008884000000005,0.9601871999999998,0.974485,0.9847639999999996,0.9991841999999996,1.0306882000000002,1.0253738000000001
