Market trend,top 0 to 10% Return,top 10 to 20% Return,top 20 to 30% Return,top 30 to 40% Return,top 40 to 50% Return,top 50 to 60% Return,top 60 to 70% Return,top 70 to 80% Return,top 80 to 90% Return,top 90 to 100% Return
0.960002384,1.0063342,1.0156314,0.985198,0.9879618,0.9968746,1.0114624,1.005976,0.9876916,0.969218,1.016463
0.95265639,1.001835,1.0089008,0.9802426,0.9808878,0.9899014,1.0037446,1.0015984,0.9815098,0.9665042,1.0117344
0.954318884,1.0011084,1.009853,0.9811472,0.980262,0.9892424,1.00493,1.0004262,0.98076,0.9679304,1.01103
0.953416959,0.9962966,1.0043708,0.9765436,0.9764056,0.9851868,1.001942,0.996846,0.9779468,0.963318,1.0077258
0.960744295,1.0002406,1.008664,0.980617,0.9805634,0.9943878,1.0098552,1.0055016,0.985054,0.9703662,1.013495
0.95886897,0.9992688,1.0081522,0.9788506,0.9793682,0.9928798,1.0063308,1.0040038,0.9830044,0.9688838,1.0126256
0.951230636,0.994187,1.0027114,0.9728314,0.9717118,0.9847194,0.996702,0.9951286,0.9740634,0.9630004,1.007731
0.94946618,0.9909036,0.9986538,0.9690998,0.9679386,0.9828422,0.995013,0.9903022,0.972582,0.960583,1.005087
0.948107673,0.9938022,0.9995558,0.9714966,0.9701486,0.9816206,0.9952878,0.9931996,0.9739042,0.9584766,1.0064434
0.943400146,0.9940028,0.9994136,0.9695748,0.968441,0.9795002,0.9930164,0.989913,0.9708844,0.9543694,1.0043322
0.939563576,0.9926008,0.9963034,0.967981,0.9645174,0.9762364,0.9903656,0.9872234,0.9681302,0.9521036,1.0020628
0.9350549,0.9924536,0.9955976,0.9690208,0.9659074,0.9756996,0.9890204,0.984924,0.9664336,0.9499934,0.9983918
0.929268491,0.9877624,0.9890136,0.960457,0.9581212,0.967365,0.9854506,0.975134,0.9570414,0.9434678,0.99412
0.933463053,0.9897832,0.9906116,0.963525,0.9619916,0.9701892,0.9873578,0.9829792,0.9611396,0.9479472,0.9955412
0.950469268,0.9990916,1.0006172,0.974223,0.9727316,0.9811402,1.0027324,0.9987084,0.9776362,0.9603714,1.0031856
0.957831063,1.0047148,1.0090678,0.9804296,0.9823168,0.988648,1.0140736,1.007297,0.9848538,0.9659492,1.007627
0.962325895,1.00766,1.0127074,0.9874086,0.983498,0.9904552,1.0198464,1.0114832,0.9871228,0.9716066,1.0111242
0.96530192,1.0106192,1.0153276,0.9914048,0.9863826,0.9924858,1.0256984,1.0135026,0.9897288,0.9746196,1.0128068
0.966944733,1.010451,1.01452,0.9907018,0.9871518,0.9931574,1.0262014,1.013737,0.9884004,0.975362,1.0131096
0.957904042,1.0047024,1.0118084,0.9837806,0.979379,0.9879762,1.0173828,1.0059628,0.98194,0.9717426,1.0093462
0.959366377,1.0065202,1.0157476,0.9871446,0.9817402,0.9895254,1.0205306,1.0064068,0.9836948,0.9736838,1.0093284
0.956360016,1.0047304,1.014142,0.98319,0.980427,0.9885072,1.019448,1.0013456,0.9834396,0.9723736,1.0056284
0.94283614,0.9962402,1.0032692,0.9711858,0.9685074,0.978051,1.0068118,0.9875998,0.9735546,0.9625804,0.9965512
0.945573739,0.9970064,1.003705,0.9717782,0.9698704,0.9822616,1.0124386,0.9883962,0.9756494,0.9624618,0.9996812
0.951658372,1.001199,1.0098316,0.9769982,0.9758206,0.9857984,1.0202288,0.9944186,0.9806266,0.9672222,1.0014592
0.945106007,0.996222,1.0053232,0.970468,0.9743452,0.9809192,1.0117036,0.9876552,0.974873,0.9638784,0.9982154
0.93394189,0.9895132,0.9991906,0.9633182,0.9680788,0.9756136,1.0027314,0.9786782,0.9684576,0.9594264,0.9902546
